Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Indonesia,IDN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,2.59306,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.10554,6.42003,6.53718,6.8124,..,7.06515,..,..,7.33058,7.45449,7.57152,..,7.76235,..,..,..,..,..,..
Indonesia,IDN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,4.11285,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.943,7.72073,7.69248,7.96533,..,8.09731,..,..,8.28227,8.39058,8.39674,..,8.57777,..,..,..,..,..,..
Indonesia,IDN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,3.33941,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.64802,7.05725,7.10246,7.36766,..,7.57576,..,..,7.80215,7.91868,7.98039,..,8.16668,..,..,..,..,..,..
Indonesia,IDN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,81.51985,..,..,..,..,..,..,..,..,..,..,..,..,..,90.38479,..,91.98227,..,92.1923,92.5817,..,92.81191,..,..,95.11622,95.21793,95.37697,..,95.65856,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.74205,..,9.33603,..,9.76428,..,9.74368,9.94137,10.04038,..,10.27779,..,..,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.2707,..,9.73111,..,10.01453,..,10.0505,10.17806,10.23494,..,10.40977,..,..,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.03378,..,9.55136,..,9.89901,..,9.90639,10.06761,10.1438,..,10.34749,..,..,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,65.5314,..,..,..,..,73.06025,..,..,..,..,..,77,..,..,82.4412,82.33132,..,82.9623,..,..,..,83.62599,84.6268,84.70524,..,85.54425,..,..,..,..,..,..,..,..
Iraq,IRQ,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.09921,..,..,..,..,..,..,..,..,..,..,..
Iraq,IRQ,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.3507,..,..,..,..,..,..,..,..,..,..,..
Iraq,IRQ,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.79195,..,..,..,..,..,..,..,..,..,..,..
Iraq,IRQ,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,74.0522,..,..,..,..,..,..,..,..,..,..,..,77.2,72.7,82.2,..,83.3,85.6,..,..,..,..,..,..,..
Ireland,IRL,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,7.36885,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.21411,..,..,11.72073,11.25345,..,..,..,..,..,11.72645,..,..,..,..,..,..,..
Ireland,IRL,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,7.15466,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.27978,..,..,11.44232,10.87259,..,..,..,..,..,11.29422,..,..,..,..,..,..,..
Ireland,IRL,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,7.26465,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.09356,..,..,11.58452,11.06709,..,..,..,..,..,11.51636,..,..,..,..,..,..,..
Ireland,IRL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.00561,..,11.65066,12.58623,..,12.6911,12.71161,12.81063,12.92511,12.87701,13.00989,13.05982,..,..,..,..,..,..,..,..,..
Israel,ISR,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.38437,..,11.66929,12.607,..,12.66731,12.71695,12.83234,12.90442,12.88746,12.9883,13.02647,..,..,..,..,..,..,..,..,..
Israel,ISR,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.82226,..,11.65957,12.59621,..,12.67965,12.71418,12.8211,12.91513,12.88204,12.99947,13.04374,..,..,..,..,..,..,..,..,..
Israel,ISR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,8.43842,..,..,..,8.83795,8.96652,9.13205,9.26746,9.35059,9.44931,9.54606,9.69046,..,9.8947,9.99244,..,..,..,..,..,..,..,..,..
Italy,ITA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,9.12658,..,..,..,9.57547,9.6714,9.77841,9.86935,9.94725,10.02527,10.07531,10.17135,..,10.34432,10.40475,..,..,..,..,..,..,..,..,..
Italy,ITA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,8.76497,..,..,..,9.18991,9.3031,9.44085,9.55503,9.63554,9.72418,9.79849,9.91989,..,10.10911,10.18911,..,..,..,..,..,..,..,..,..
Italy,ITA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,98.41662,..,..,..,..,..,..,..,..,..,98.84828,..,..,..,..,..,..,99.15576,..,..,..,..,..,..
Jamaica,JAM,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,6.86779,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.35905,..,..,..,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,6.68335,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.56486,..,..,..,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,6.77975,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.97414,..,..,..,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,79.92012,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.1,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,9.34612,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.99478,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,10.21542,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.72136,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,9.76381,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.34001,..,..,..,..,..,..,..,..,..,..,..,..,..,..
